team,match_rank_recent,date,tournament,neutral,side,opponent,home_team,away_team,home_score,away_score,team_scoreline,team_result,city,country
Czech Republic,46,2022-03-29,Friendly,0,away,Wales,Wales,Czech Republic,1,1,1-1,D,Cardiff,Wales
Czech Republic,47,2022-03-24,FIFA World Cup qualification,0,away,Sweden,Sweden,Czech Republic,1,0,0-1,L,Stockholm,Sweden
Czech Republic,48,2021-11-16,FIFA World Cup qualification,0,home,Estonia,Czech Republic,Estonia,2,0,2-0,W,Prague,Czech Republic
Czech Republic,49,2021-11-11,Friendly,0,home,Kuwait,Czech Republic,Kuwait,7,0,7-0,W,Olomouc,Czech Republic
Czech Republic,50,2021-10-11,FIFA World Cup qualification,1,neutral,Belarus,Belarus,Czech Republic,0,2,2-0,W,Kazan,Russia
Czech Republic,51,2021-10-08,FIFA World Cup qualification,0,home,Wales,Czech Republic,Wales,2,2,2-2,D,Prague,Czech Republic
Czech Republic,52,2021-09-08,Friendly,0,home,Ukraine,Czech Republic,Ukraine,1,1,1-1,D,Plzeň,Czech Republic
Czech Republic,53,2021-09-05,FIFA World Cup qualification,0,away,Belgium,Belgium,Czech Republic,3,0,0-3,L,Brussels,Belgium
Czech Republic,54,2021-09-02,FIFA World Cup qualification,0,home,Belarus,Czech Republic,Belarus,1,0,1-0,W,Ostrava,Czech Republic
Czech Republic,55,2021-07-03,UEFA Euro,1,neutral,Denmark,Czech Republic,Denmark,1,2,1-2,L,Baku,Azerbaijan
Czech Republic,56,2021-06-27,UEFA Euro,1,neutral,Netherlands,Netherlands,Czech Republic,0,2,2-0,W,Budapest,Hungary
Czech Republic,57,2021-06-22,UEFA Euro,0,away,England,England,Czech Republic,1,0,0-1,L,London,England
Czech Republic,58,2021-06-18,UEFA Euro,1,neutral,Croatia,Croatia,Czech Republic,1,1,1-1,D,Glasgow,Scotland
Czech Republic,59,2021-06-14,UEFA Euro,0,away,Scotland,Scotland,Czech Republic,0,2,2-0,W,Glasgow,Scotland
Czech Republic,60,2021-06-08,Friendly,0,home,Albania,Czech Republic,Albania,3,1,3-1,W,Prague,Czech Republic
DR Congo,1,2026-06-09,Friendly,1,neutral,Chile,DR Congo,Chile,1,2,1-2,L,Orléans,France
DR Congo,2,2026-06-03,Friendly,1,neutral,Denmark,DR Congo,Denmark,0,0,0-0,D,Liège,Belgium
DR Congo,3,2026-03-31,FIFA World Cup qualification,1,neutral,Jamaica,DR Congo,Jamaica,1,0,1-0,W,Zapopan,Mexico
DR Congo,4,2026-03-25,Friendly,1,neutral,Bermuda,Bermuda,DR Congo,0,2,2-0,W,Zapopan,Mexico
DR Congo,5,2026-01-06,African Cup of Nations,1,neutral,Algeria,Algeria,DR Congo,1,0,0-1,L,Rabat,Morocco
DR Congo,6,2025-12-30,African Cup of Nations,1,neutral,Botswana,Botswana,DR Congo,0,3,3-0,W,Rabat,Morocco
DR Congo,7,2025-12-27,African Cup of Nations,1,neutral,Senegal,Senegal,DR Congo,1,1,1-1,D,Tangier,Morocco
DR Congo,8,2025-12-23,African Cup of Nations,1,neutral,Benin,DR Congo,Benin,1,0,1-0,W,Rabat,Morocco
DR Congo,9,2025-11-16,FIFA World Cup qualification,1,neutral,Nigeria,Nigeria,DR Congo,1,1,1-1,D,Rabat,Morocco
DR Congo,10,2025-11-13,FIFA World Cup qualification,1,neutral,Cameroon,Cameroon,DR Congo,0,1,1-0,W,Rabat,Morocco
DR Congo,11,2025-10-14,FIFA World Cup qualification,0,home,Sudan,DR Congo,Sudan,1,0,1-0,W,Kinshasa,DR Congo
DR Congo,12,2025-10-10,FIFA World Cup qualification,0,away,Togo,Togo,DR Congo,0,1,1-0,W,Lomé,Togo
DR Congo,13,2025-09-09,FIFA World Cup qualification,0,home,Senegal,DR Congo,Senegal,2,3,2-3,L,Kinshasa,DR Congo
DR Congo,14,2025-09-05,FIFA World Cup qualification,0,away,South Sudan,South Sudan,DR Congo,1,4,4-1,W,Juba,South Sudan
DR Congo,15,2025-06-08,Friendly,1,neutral,Madagascar,DR Congo,Madagascar,3,1,3-1,W,Orléans,France
DR Congo,16,2025-06-05,Friendly,1,neutral,Mali,DR Congo,Mali,1,0,1-0,W,Orléans,France
DR Congo,17,2025-03-25,FIFA World Cup qualification,0,away,Mauritania,Mauritania,DR Congo,0,2,2-0,W,Nouadhibou,Mauritania
DR Congo,18,2025-03-21,FIFA World Cup qualification,0,home,South Sudan,DR Congo,South Sudan,1,0,1-0,W,Kinshasa,DR Congo
DR Congo,19,2024-11-19,African Cup of Nations qualification,0,home,Ethiopia,DR Congo,Ethiopia,1,2,1-2,L,Kinshasa,DR Congo
DR Congo,20,2024-11-16,African Cup of Nations qualification,1,neutral,Guinea,Guinea,DR Congo,1,0,0-1,L,Abidjan,Ivory Coast
DR Congo,21,2024-10-15,African Cup of Nations qualification,0,away,Tanzania,Tanzania,DR Congo,0,2,2-0,W,Dar es Salaam,Tanzania
DR Congo,22,2024-10-10,African Cup of Nations qualification,0,home,Tanzania,DR Congo,Tanzania,1,0,1-0,W,Kinshasa,DR Congo
DR Congo,23,2024-09-09,African Cup of Nations qualification,1,neutral,Ethiopia,Ethiopia,DR Congo,0,2,2-0,W,Dar es Salaam,Tanzania
DR Congo,24,2024-09-06,African Cup of Nations qualification,0,home,Guinea,DR Congo,Guinea,1,0,1-0,W,Kinshasa,DR Congo
DR Congo,25,2024-06-09,FIFA World Cup qualification,0,home,Togo,DR Congo,Togo,1,0,1-0,W,Kinshasa,DR Congo
DR Congo,26,2024-06-06,FIFA World Cup qualification,0,away,Senegal,Senegal,DR Congo,1,1,1-1,D,Diamniadio,Senegal
DR Congo,27,2024-02-10,African Cup of Nations,1,neutral,South Africa,South Africa,DR Congo,0,0,0-0,D,Abidjan,Ivory Coast
DR Congo,28,2024-02-07,African Cup of Nations,0,away,Ivory Coast,Ivory Coast,DR Congo,1,0,0-1,L,Ebimpé,Ivory Coast
DR Congo,29,2024-02-02,African Cup of Nations,1,neutral,Guinea,DR Congo,Guinea,3,1,3-1,W,Ebimpé,Ivory Coast
DR Congo,30,2024-01-28,African Cup of Nations,1,neutral,Egypt,Egypt,DR Congo,1,1,1-1,D,San-Pédro,Ivory Coast
DR Congo,31,2024-01-24,African Cup of Nations,1,neutral,Tanzania,Tanzania,DR Congo,0,0,0-0,D,Korhogo,Ivory Coast
DR Congo,32,2024-01-21,African Cup of Nations,1,neutral,Morocco,Morocco,DR Congo,1,1,1-1,D,San-Pédro,Ivory Coast
DR Congo,33,2024-01-17,African Cup of Nations,1,neutral,Zambia,DR Congo,Zambia,1,1,1-1,D,San-Pédro,Ivory Coast
DR Congo,34,2024-01-10,Friendly,1,neutral,Burkina Faso,DR Congo,Burkina Faso,1,2,1-2,L,Abu Dhabi,United Arab Emirates
DR Congo,35,2024-01-06,Friendly,1,neutral,Angola,DR Congo,Angola,0,0,0-0,D,Dubai,United Arab Emirates
DR Congo,36,2023-11-19,FIFA World Cup qualification,1,neutral,Sudan,Sudan,DR Congo,1,0,0-1,L,Benghazi,Libya
DR Congo,37,2023-11-15,FIFA World Cup qualification,0,home,Mauritania,DR Congo,Mauritania,2,0,2-0,W,Kinshasa,DR Congo
DR Congo,38,2023-10-17,Friendly,1,neutral,Angola,Angola,DR Congo,0,0,0-0,D,Setúbal,Portugal
DR Congo,39,2023-10-13,Friendly,1,neutral,New Zealand,DR Congo,New Zealand,1,1,1-1,D,Murcia,Spain
DR Congo,40,2023-09-12,Friendly,0,away,South Africa,South Africa,DR Congo,1,0,0-1,L,Johannesburg,South Africa
DR Congo,41,2023-09-09,African Cup of Nations qualification,0,home,Sudan,DR Congo,Sudan,2,0,2-0,W,Kinshasa,DR Congo
DR Congo,42,2023-06-18,African Cup of Nations qualification,0,away,Gabon,Gabon,DR Congo,0,2,2-0,W,Franceville,Gabon
DR Congo,43,2023-06-14,Friendly,1,neutral,Uganda,DR Congo,Uganda,1,0,1-0,W,Douala,Cameroon
DR Congo,44,2023-03-28,African Cup of Nations qualification,0,away,Mauritania,Mauritania,DR Congo,1,1,1-1,D,Nouakchott,Mauritania
DR Congo,45,2023-03-24,African Cup of Nations qualification,1,neutral,Mauritania,DR Congo,Mauritania,3,1,3-1,W,Douala,Cameroon
DR Congo,46,2022-09-27,Friendly,1,neutral,Sierra Leone,DR Congo,Sierra Leone,3,0,3-0,W,Casablanca,Morocco
DR Congo,47,2022-09-23,Friendly,1,neutral,Burkina Faso,DR Congo,Burkina Faso,0,1,0-1,L,Casablanca,Morocco
DR Congo,48,2022-06-08,African Cup of Nations qualification,0,away,Sudan,Sudan,DR Congo,2,1,1-2,L,Omdurman,Sudan
DR Congo,49,2022-06-04,African Cup of Nations qualification,0,home,Gabon,DR Congo,Gabon,0,1,0-1,L,Kinshasa,DR Congo
DR Congo,50,2022-03-29,FIFA World Cup qualification,0,away,Morocco,Morocco,DR Congo,4,1,1-4,L,Casablanca,Morocco
DR Congo,51,2022-03-25,FIFA World Cup qualification,0,home,Morocco,DR Congo,Morocco,1,1,1-1,D,Kinshasa,DR Congo
DR Congo,52,2022-02-01,Friendly,0,away,Bahrain,Bahrain,DR Congo,1,0,0-1,L,Riffa,Bahrain
DR Congo,53,2021-11-14,FIFA World Cup qualification,0,home,Benin,DR Congo,Benin,2,0,2-0,W,Kinshasa,DR Congo
DR Congo,54,2021-11-11,FIFA World Cup qualification,0,away,Tanzania,Tanzania,DR Congo,0,3,3-0,W,Dar es Salaam,Tanzania
DR Congo,55,2021-10-10,FIFA World Cup qualification,0,away,Madagascar,Madagascar,DR Congo,1,0,0-1,L,Antananarivo,Madagascar
DR Congo,56,2021-10-07,FIFA World Cup qualification,0,home,Madagascar,DR Congo,Madagascar,2,0,2-0,W,Kinshasa,DR Congo
DR Congo,57,2021-09-06,FIFA World Cup qualification,0,away,Benin,Benin,DR Congo,1,1,1-1,D,Cotonou,Benin
DR Congo,58,2021-09-02,FIFA World Cup qualification,0,home,Tanzania,DR Congo,Tanzania,1,1,1-1,D,Lubumbashi,DR Congo
DR Congo,59,2021-06-11,Friendly,1,neutral,Mali,DR Congo,Mali,1,1,1-1,D,Radès,Tunisia
DR Congo,60,2021-06-05,Friendly,0,away,Tunisia,Tunisia,DR Congo,1,0,0-1,L,Radès,Tunisia
Ecuador,1,2026-06-07,Friendly,1,neutral,Guatemala,Ecuador,Guatemala,3,0,3-0,W,Columbus,United States
Ecuador,2,2026-05-30,Friendly,1,neutral,Saudi Arabia,Ecuador,Saudi Arabia,2,1,2-1,W,Harrison,United States
Ecuador,3,2026-03-31,Friendly,0,away,Netherlands,Netherlands,Ecuador,1,1,1-1,D,Eindhoven,Netherlands
Ecuador,4,2026-03-27,Friendly,1,neutral,Morocco,Morocco,Ecuador,1,1,1-1,D,Madrid,Spain
Ecuador,5,2025-11-18,Friendly,1,neutral,New Zealand,Ecuador,New Zealand,2,0,2-0,W,Harrison,United States
Ecuador,6,2025-11-13,Friendly,0,away,Canada,Canada,Ecuador,0,0,0-0,D,Toronto,Canada
Ecuador,7,2025-10-14,Friendly,0,away,Mexico,Mexico,Ecuador,1,1,1-1,D,Zapopan,Mexico
Ecuador,8,2025-10-10,Friendly,0,away,United States,United States,Ecuador,1,1,1-1,D,Austin,United States
Ecuador,9,2025-09-09,FIFA World Cup qualification,0,home,Argentina,Ecuador,Argentina,1,0,1-0,W,Guayaquil,Ecuador
Ecuador,10,2025-09-04,FIFA World Cup qualification,0,away,Paraguay,Paraguay,Ecuador,0,0,0-0,D,Asunción,Paraguay
Ecuador,11,2025-06-10,FIFA World Cup qualification,0,away,Peru,Peru,Ecuador,0,0,0-0,D,Lima,Peru
Ecuador,12,2025-06-05,FIFA World Cup qualification,0,home,Brazil,Ecuador,Brazil,0,0,0-0,D,Guayaquil,Ecuador
Ecuador,13,2025-03-25,FIFA World Cup qualification,0,away,Chile,Chile,Ecuador,0,0,0-0,D,Santiago,Chile
Ecuador,14,2025-03-21,FIFA World Cup qualification,0,home,Venezuela,Ecuador,Venezuela,2,1,2-1,W,Quito,Ecuador
Ecuador,15,2024-11-19,FIFA World Cup qualification,0,away,Colombia,Colombia,Ecuador,0,1,1-0,W,Barranquilla,Colombia
Ecuador,16,2024-11-14,FIFA World Cup qualification,0,home,Bolivia,Ecuador,Bolivia,4,0,4-0,W,Guayaquil,Ecuador
Ecuador,17,2024-10-15,FIFA World Cup qualification,0,away,Uruguay,Uruguay,Ecuador,0,0,0-0,D,Montevideo,Uruguay
Ecuador,18,2024-10-10,FIFA World Cup qualification,0,home,Paraguay,Ecuador,Paraguay,0,0,0-0,D,Quito,Ecuador
Ecuador,19,2024-09-10,FIFA World Cup qualification,0,home,Peru,Ecuador,Peru,1,0,1-0,W,Quito,Ecuador
Ecuador,20,2024-09-06,FIFA World Cup qualification,0,away,Brazil,Brazil,Ecuador,1,0,0-1,L,Curitiba,Brazil
Ecuador,21,2024-07-04,Copa América,1,neutral,Argentina,Argentina,Ecuador,1,1,1-1,D,Houston,United States
Ecuador,22,2024-06-30,Copa América,1,neutral,Mexico,Mexico,Ecuador,0,0,0-0,D,Glendale,United States
Ecuador,23,2024-06-26,Copa América,1,neutral,Jamaica,Ecuador,Jamaica,3,1,3-1,W,Las Vegas,United States
Ecuador,24,2024-06-22,Copa América,1,neutral,Venezuela,Ecuador,Venezuela,1,2,1-2,L,Santa Clara,United States
Ecuador,25,2024-06-16,Friendly,1,neutral,Honduras,Ecuador,Honduras,2,1,2-1,W,Hartford,United States
Ecuador,26,2024-06-12,Friendly,1,neutral,Bolivia,Ecuador,Bolivia,3,1,3-1,W,Chester,United States
Ecuador,27,2024-06-09,Friendly,1,neutral,Argentina,Argentina,Ecuador,1,0,0-1,L,Chicago,United States
Ecuador,28,2024-03-24,Friendly,1,neutral,Italy,Ecuador,Italy,0,2,0-2,L,Harrison,United States
Ecuador,29,2024-03-21,Friendly,1,neutral,Guatemala,Ecuador,Guatemala,2,0,2-0,W,Harrison,United States
Ecuador,30,2023-11-21,FIFA World Cup qualification,0,home,Chile,Ecuador,Chile,1,0,1-0,W,Quito,Ecuador
Ecuador,31,2023-11-16,FIFA World Cup qualification,0,away,Venezuela,Venezuela,Ecuador,0,0,0-0,D,Maturín,Venezuela
Ecuador,32,2023-10-17,FIFA World Cup qualification,0,home,Colombia,Ecuador,Colombia,0,0,0-0,D,Quito,Ecuador
Ecuador,33,2023-10-12,FIFA World Cup qualification,0,away,Bolivia,Bolivia,Ecuador,1,2,2-1,W,La Paz,Bolivia
Ecuador,34,2023-09-12,FIFA World Cup qualification,0,home,Uruguay,Ecuador,Uruguay,2,1,2-1,W,Quito,Ecuador
Ecuador,35,2023-09-07,FIFA World Cup qualification,0,away,Argentina,Argentina,Ecuador,1,0,0-1,L,Buenos Aires,Argentina
Ecuador,36,2023-06-20,Friendly,1,neutral,Costa Rica,Ecuador,Costa Rica,3,1,3-1,W,Chester,United States
Ecuador,37,2023-06-17,Friendly,1,neutral,Bolivia,Ecuador,Bolivia,1,0,1-0,W,Harrison,United States
Ecuador,38,2023-03-28,Friendly,0,away,Australia,Australia,Ecuador,1,2,2-1,W,Melbourne,Australia
Ecuador,39,2023-03-24,Friendly,0,away,Australia,Australia,Ecuador,3,1,1-3,L,Sydney,Australia
Ecuador,40,2022-11-29,FIFA World Cup,1,neutral,Senegal,Ecuador,Senegal,1,2,1-2,L,Al Rayyan,Qatar
Ecuador,41,2022-11-25,FIFA World Cup,1,neutral,Netherlands,Netherlands,Ecuador,1,1,1-1,D,Al Rayyan,Qatar
Ecuador,42,2022-11-20,FIFA World Cup,0,away,Qatar,Qatar,Ecuador,0,2,2-0,W,Al Khor,Qatar
Ecuador,43,2022-11-12,Friendly,1,neutral,Iraq,Iraq,Ecuador,0,0,0-0,D,Madrid,Spain
Ecuador,44,2022-09-27,Kirin Challenge Cup,1,neutral,Japan,Ecuador,Japan,0,0,0-0,D,Düsseldorf,Germany
Ecuador,45,2022-09-23,Friendly,1,neutral,Saudi Arabia,Saudi Arabia,Ecuador,0,0,0-0,D,Murcia,Spain
Ecuador,46,2022-06-11,Friendly,1,neutral,Cape Verde,Ecuador,Cape Verde,1,0,1-0,W,Fort Lauderdale,United States
Ecuador,47,2022-06-05,Friendly,1,neutral,Mexico,Mexico,Ecuador,0,0,0-0,D,Chicago,United States
Ecuador,48,2022-06-02,Friendly,1,neutral,Nigeria,Ecuador,Nigeria,1,0,1-0,W,Harrison,United States
Ecuador,49,2022-03-29,FIFA World Cup qualification,0,home,Argentina,Ecuador,Argentina,1,1,1-1,D,Guayaquil,Ecuador
Ecuador,50,2022-03-24,FIFA World Cup qualification,0,away,Paraguay,Paraguay,Ecuador,3,1,1-3,L,Ciudad del Este,Paraguay
Ecuador,51,2022-02-01,FIFA World Cup qualification,0,away,Peru,Peru,Ecuador,1,1,1-1,D,Lima,Peru
Ecuador,52,2022-01-27,FIFA World Cup qualification,0,home,Brazil,Ecuador,Brazil,1,1,1-1,D,Quito,Ecuador
Ecuador,53,2021-12-04,Friendly,1,neutral,El Salvador,El Salvador,Ecuador,1,1,1-1,D,Houston,United States
Ecuador,54,2021-11-16,FIFA World Cup qualification,0,away,Chile,Chile,Ecuador,0,2,2-0,W,Santiago,Chile
Ecuador,55,2021-11-11,FIFA World Cup qualification,0,home,Venezuela,Ecuador,Venezuela,1,0,1-0,W,Quito,Ecuador
Ecuador,56,2021-10-27,Friendly,1,neutral,Mexico,Mexico,Ecuador,2,3,3-2,W,Charlotte,United States
Ecuador,57,2021-10-14,FIFA World Cup qualification,0,away,Colombia,Colombia,Ecuador,0,0,0-0,D,Barranquilla,Colombia
Ecuador,58,2021-10-10,FIFA World Cup qualification,0,away,Venezuela,Venezuela,Ecuador,2,1,1-2,L,Caracas,Venezuela
Ecuador,59,2021-10-07,FIFA World Cup qualification,0,home,Bolivia,Ecuador,Bolivia,3,0,3-0,W,Guayaquil,Ecuador
Ecuador,60,2021-09-09,FIFA World Cup qualification,0,away,Uruguay,Uruguay,Ecuador,1,0,0-1,L,Montevideo,Uruguay
Egypt,1,2026-06-06,Friendly,1,neutral,Brazil,Brazil,Egypt,2,1,1-2,L,Cleveland,United States
Egypt,2,2026-05-28,Friendly,0,home,Russia,Egypt,Russia,1,0,1-0,W,Cairo,Egypt
Egypt,3,2026-03-31,Friendly,0,away,Spain,Spain,Egypt,0,0,0-0,D,Barcelona,Spain
Egypt,4,2026-03-27,Friendly,0,away,Saudi Arabia,Saudi Arabia,Egypt,0,4,4-0,W,Jeddah,Saudi Arabia
Egypt,5,2026-01-17,African Cup of Nations,1,neutral,Nigeria,Egypt,Nigeria,0,0,0-0,D,Casablanca,Morocco
Egypt,6,2026-01-14,African Cup of Nations,1,neutral,Senegal,Senegal,Egypt,1,0,0-1,L,Tangier,Morocco
Egypt,7,2026-01-10,African Cup of Nations,1,neutral,Ivory Coast,Egypt,Ivory Coast,3,2,3-2,W,Agadir,Morocco
Egypt,8,2026-01-05,African Cup of Nations,1,neutral,Benin,Egypt,Benin,3,1,3-1,W,Agadir,Morocco
Egypt,9,2025-12-29,African Cup of Nations,1,neutral,Angola,Angola,Egypt,0,0,0-0,D,Agadir,Morocco
Egypt,10,2025-12-26,African Cup of Nations,1,neutral,South Africa,Egypt,South Africa,1,0,1-0,W,Agadir,Morocco
Egypt,11,2025-12-22,African Cup of Nations,1,neutral,Zimbabwe,Egypt,Zimbabwe,2,1,2-1,W,Agadir,Morocco
Egypt,12,2025-12-09,Arab Cup,1,neutral,Jordan,Egypt,Jordan,0,3,0-3,L,Al Khor,Qatar
Egypt,13,2025-12-06,Arab Cup,1,neutral,United Arab Emirates,United Arab Emirates,Egypt,1,1,1-1,D,Lusail,Qatar
Egypt,14,2025-12-02,Arab Cup,1,neutral,Kuwait,Egypt,Kuwait,1,1,1-1,D,Lusail,Qatar
Egypt,15,2025-11-17,Al Ain International Cup,1,neutral,Cape Verde,Cape Verde,Egypt,1,1,1-1,D,Al Ain,United Arab Emirates
Egypt,16,2025-11-14,Al Ain International Cup,1,neutral,Uzbekistan,Uzbekistan,Egypt,2,0,0-2,L,Al Ain,United Arab Emirates
Egypt,17,2025-10-12,FIFA World Cup qualification,0,home,Guinea-Bissau,Egypt,Guinea-Bissau,1,0,1-0,W,Cairo,Egypt
Egypt,18,2025-10-08,FIFA World Cup qualification,1,neutral,Djibouti,Djibouti,Egypt,0,3,3-0,W,Casablanca,Morocco
Egypt,19,2025-09-09,FIFA World Cup qualification,0,away,Burkina Faso,Burkina Faso,Egypt,0,0,0-0,D,Ouagadougou,Burkina Faso
Egypt,20,2025-09-05,FIFA World Cup qualification,0,home,Ethiopia,Egypt,Ethiopia,2,0,2-0,W,Cairo,Egypt
Egypt,21,2025-03-25,FIFA World Cup qualification,0,home,Sierra Leone,Egypt,Sierra Leone,1,0,1-0,W,Cairo,Egypt
Egypt,22,2025-03-21,FIFA World Cup qualification,1,neutral,Ethiopia,Ethiopia,Egypt,0,2,2-0,W,Casablanca,Morocco
Egypt,23,2024-11-19,African Cup of Nations qualification,0,home,Botswana,Egypt,Botswana,1,1,1-1,D,Cairo,Egypt
Egypt,24,2024-11-15,African Cup of Nations qualification,0,away,Cape Verde,Cape Verde,Egypt,1,1,1-1,D,Praia,Cape Verde
Egypt,25,2024-10-15,African Cup of Nations qualification,0,away,Mauritania,Mauritania,Egypt,0,1,1-0,W,Nouakchott,Mauritania
Egypt,26,2024-10-11,African Cup of Nations qualification,0,home,Mauritania,Egypt,Mauritania,2,0,2-0,W,Cairo,Egypt
Egypt,27,2024-09-10,African Cup of Nations qualification,0,away,Botswana,Botswana,Egypt,0,4,4-0,W,Francistown,Botswana
Egypt,28,2024-09-06,African Cup of Nations qualification,0,home,Cape Verde,Egypt,Cape Verde,3,0,3-0,W,Cairo,Egypt
Egypt,29,2024-06-10,FIFA World Cup qualification,0,away,Guinea-Bissau,Guinea-Bissau,Egypt,1,1,1-1,D,Bissau,Guinea-Bissau
